phone_number,call_timestamp,call_duration_sec,call_frequency_24h,is_international,country_code,number_length,is_toll_free,is_premium_rate,sequential_digits,hour_of_day,is_weekend,country_mismatch,repeated_calls_same_number,label
+16177576978,2024-11-07 02:52:06,416,4,0,+1,11,0,0,0,2,0,0,1,legitimate
+16178693795,2024-11-09 07:55:28,463,4,0,+1,11,0,0,0,7,1,0,2,legitimate
+18882535467,2024-09-30 18:23:41,365,2,0,+1,11,1,0,0,18,0,0,2,legitimate
+73484327,2024-10-13 21:26:44,7,4,1,+73,8,0,0,0,21,1,1,11,spam
+380713875604,2024-03-17 16:44:09,7,12,1,+38,12,0,0,0,16,1,1,3,spam
+8611096256363,2024-12-03 19:59:22,4,17,1,+86,13,0,0,0,19,0,1,17,spam
+18775289809,2024-07-25 01:42:54,110,4,0,+1,11,1,0,0,1,0,0,2,legitimate
+18881171737,2024-04-04 20:27:05,2,48,0,+1,11,1,0,0,20,0,0,16,robocall
+13126127904,2024-04-08 10:21:51,0,42,0,+1,11,0,0,0,10,0,0,19,robocall
+17022304754,2024-09-11 05:14:17,383,4,0,+1,11,0,0,0,5,0,0,1,legitimate
+664071927384,2024-05-03 08:33:18,14,16,1,+66,12,0,0,0,8,0,1,2,spam
+11234567890,2024-05-01 09:01:51,5,3,0,+1,11,0,0,1,9,0,1,12,spoofed
+729020331260,2024-01-21 09:20:23,3,29,1,+72,12,0,0,0,9,1,1,9,spam
+18351111111,2024-07-30 19:22:49,0,9,0,+1,11,0,0,1,19,0,1,19,spoofed
+18883205416,2024-05-22 19:26:44,0,32,0,+1,11,1,0,0,19,0,0,19,robocall
+18777508536,2024-08-13 12:44:50,1273,3,0,+1,11,1,0,0,12,0,0,2,premium_rate
+18669054096,2024-03-07 19:56:42,6,8,0,+1,11,1,0,0,19,0,0,6,robocall
+19008842332,2024-08-27 06:13:04,454,5,0,+1,11,0,1,0,6,0,0,2,legitimate
+12028411131,2024-09-01 07:22:10,186,3,0,+1,11,0,0,0,7,1,0,0,legitimate
+16691563309,2024-04-11 03:59:20,9,9,0,+1,11,0,0,0,3,0,0,1,voip_fraud
+17022889963,2024-05-24 01:11:11,427,5,0,+1,11,0,0,0,1,0,0,1,legitimate
+13057966942,2024-03-19 19:49:12,418,3,0,+1,11,0,0,0,19,0,0,2,legitimate
+19002034767,2024-07-21 03:39:32,517,5,0,+1,11,0,1,0,3,1,0,2,legitimate
+15034140666,2024-04-18 17:58:03,578,4,0,+1,11,0,0,0,17,0,0,2,legitimate
+9156328895,2024-04-20 05:10:24,12,19,1,+91,10,0,0,0,5,1,1,13,spam
+15039826283,2024-02-06 19:18:08,96,4,0,+1,11,0,0,0,19,0,0,2,legitimate
+18778217658,2024-01-19 20:24:53,199,5,0,+1,11,1,0,0,20,0,0,2,legitimate
+13052964774,2024-09-05 09:08:21,0,24,0,+1,11,0,0,0,9,0,0,17,robocall
+707895887395,2024-10-18 09:05:57,11,12,1,+70,12,0,0,0,9,0,1,4,spam
+19763942699,2024-04-09 17:22:26,106,2,0,+1,11,0,1,0,17,0,0,0,legitimate
+13054268296,2024-08-16 00:23:12,3,16,0,+1,11,0,0,0,0,0,0,17,robocall
+13464982172,2024-09-25 14:12:05,2,17,0,+1,11,0,0,0,14,0,0,1,voip_fraud
+12023138666,2024-12-03 01:14:48,584,3,0,+1,11,0,0,0,1,0,0,2,legitimate
+14707979317,2024-12-27 22:25:50,8,10,0,+1,11,0,0,0,22,0,0,1,voip_fraud
+13052795335,2024-04-04 05:26:04,131,2,0,+1,11,0,0,0,5,0,0,0,legitimate
+3806804122420,2024-04-30 10:57:10,11,13,1,+38,13,0,0,0,10,0,1,0,spam
+10123456789,2024-07-14 12:25:50,5,10,0,+1,11,0,0,1,12,1,1,6,spoofed
+17530000000,2024-10-13 17:51:18,0,4,0,+1,11,0,0,1,17,1,1,5,spoofed
+19769320410,2024-10-04 08:50:03,144,4,0,+1,11,0,1,0,8,0,0,2,legitimate
+13127653888,2024-01-15 10:31:54,2,25,0,+1,11,0,0,0,10,0,0,10,robocall
+14152115016,2024-04-30 12:18:04,531,4,0,+1,11,0,0,0,12,0,0,1,legitimate
+13053406930,2024-07-25 13:10:48,8,47,0,+1,11,0,0,0,13,0,0,20,robocall
+13059335219,2024-09-18 19:43:25,165,5,0,+1,11,0,0,0,19,0,0,1,legitimate
+12026937320,2024-06-17 03:33:09,2,25,0,+1,11,0,0,0,3,0,0,5,robocall
+18669373678,2024-05-22 22:49:37,309,4,0,+1,11,1,0,0,22,0,0,1,legitimate
+12027535859,2024-08-03 18:33:27,2,39,0,+1,11,0,0,0,18,1,0,13,robocall
+869799789575,2024-06-02 02:49:02,6,10,1,+86,12,0,0,0,2,1,1,17,spam
+19761260356,2024-03-07 23:24:42,4,44,0,+1,11,0,1,0,23,0,0,17,robocall
+17025959986,2024-11-23 00:13:42,8,6,0,+1,11,0,0,0,0,1,0,3,robocall
+19001417955,2024-04-01 14:37:57,236,4,0,+1,11,0,1,0,14,0,0,0,legitimate
+14159247553,2024-09-08 09:27:26,6,39,0,+1,11,0,0,0,9,1,0,7,robocall
+15038016284,2024-07-24 19:09:02,0,24,0,+1,11,0,0,0,19,0,0,18,robocall
+14111111111,2024-09-23 21:50:39,2,10,0,+1,11,0,0,1,21,0,1,6,spoofed
+660778095,2024-01-02 05:47:36,10,7,1,+66,9,0,0,0,5,0,1,11,spam
+13052074843,2024-06-29 02:31:12,323,4,0,+1,11,0,0,0,2,1,0,1,legitimate
+3806844485029,2024-03-02 21:00:25,5,10,1,+38,13,0,0,0,21,1,1,14,spam
+78466243,2024-07-31 19:25:40,13,22,1,+78,8,0,0,0,19,0,1,15,spam
+18006021876,2024-07-17 10:50:00,7,29,0,+1,11,1,0,0,10,0,0,3,robocall
+15039404799,2024-12-22 12:14:42,4,42,0,+1,11,0,0,0,12,1,0,6,robocall
+19764853051,2024-03-01 19:21:15,4,39,0,+1,11,0,1,0,19,0,0,11,robocall
+18886909123,2024-10-04 13:33:48,373,1,0,+1,11,1,0,0,13,0,0,0,legitimate
+17028735571,2024-04-12 09:05:46,8,17,0,+1,11,0,0,0,9,0,0,16,robocall
+18778117642,2024-02-01 02:03:10,377,4,0,+1,11,1,0,0,2,0,0,2,legitimate
+72923787,2024-01-08 23:26:01,14,21,1,+72,8,0,0,0,23,0,1,16,spam
+19005700382,2024-07-19 18:47:10,285,4,0,+1,11,0,1,0,18,0,0,1,legitimate
+14041044334,2024-11-08 09:48:12,1,38,0,+1,11,0,0,0,9,0,0,13,robocall
+11234567890,2024-10-18 10:07:04,5,8,0,+1,11,0,0,1,10,0,1,9,spoofed
+13327490754,2024-09-28 12:54:39,5,19,0,+1,11,0,0,0,12,1,0,0,voip_fraud
+17024799240,2024-09-20 05:10:46,5,8,0,+1,11,0,0,0,5,0,0,19,robocall
+2347695413385,2024-04-23 13:06:55,8,17,1,+23,13,0,0,0,13,0,1,12,spam
+14049615238,2024-12-09 23:17:53,130,4,0,+1,11,0,0,0,23,0,0,2,legitimate
+14151300354,2024-01-02 22:16:31,459,4,0,+1,11,0,0,0,22,0,0,2,legitimate
+918354313946,2024-02-20 04:38:21,8,15,1,+91,12,0,0,0,4,0,1,8,spam
+13125084739,2024-11-23 08:05:58,6,30,0,+1,11,0,0,0,8,1,0,1,robocall
+445860231190,2024-11-09 19:58:41,11,28,1,+44,12,0,0,0,19,1,1,11,spam
+14042472389,2024-12-06 19:24:53,1,38,0,+1,11,0,0,0,19,0,0,3,robocall
+13125235234,2024-02-25 00:33:35,8,31,0,+1,11,0,0,0,0,1,0,16,robocall
+13055437089,2024-04-26 15:48:02,225,5,0,+1,11,0,0,0,15,0,0,0,legitimate
+38016792690457,2024-03-04 15:22:08,4,16,1,+38,14,0,0,0,15,0,1,8,spam
+19764366848,2024-03-17 03:45:54,440,2,0,+1,11,0,1,0,3,1,0,2,legitimate
+12009999259,2024-11-16 16:03:41,1,5,0,+1,11,0,0,1,16,1,1,10,spoofed
+19767280337,2024-09-28 22:20:09,386,4,0,+1,11,0,1,0,22,1,0,0,legitimate
+2347085072,2024-01-08 19:39:47,3,3,1,+23,10,0,0,0,19,0,1,19,spam
+10123456789,2024-06-19 23:00:50,2,9,0,+1,11,0,0,1,23,0,1,8,spoofed
+16178110421,2024-06-24 16:28:51,297,5,0,+1,11,0,0,0,16,0,0,2,legitimate
+13055636142,2024-01-07 00:06:08,373,3,0,+1,11,0,0,0,0,1,0,0,legitimate
+792106182424,2024-11-26 06:00:44,12,4,1,+79,12,0,0,0,6,0,1,0,spam
+2346523381,2024-04-30 20:21:37,11,4,1,+23,10,0,0,0,20,0,1,3,spam
+12128973742,2024-11-23 11:26:58,157,1,0,+1,11,0,0,0,11,1,0,0,legitimate
+17261037685,2024-12-01 13:31:30,2,3,0,+1,11,0,0,0,13,1,0,2,voip_fraud
+18005473035,2024-01-22 22:12:34,1,31,0,+1,11,1,0,0,22,0,0,11,robocall
+10123456789,2024-03-18 14:11:50,3,9,0,+1,11,0,0,1,14,0,1,7,spoofed
+13128204875,2024-05-21 19:34:11,562,2,0,+1,11,0,0,0,19,0,0,2,legitimate
+17621595071,2024-07-20 02:45:29,10,11,0,+1,11,0,0,0,2,1,0,0,voip_fraud
+18667776066,2024-08-24 03:35:32,3,21,0,+1,11,1,0,0,3,1,0,20,robocall
+14153674724,2024-11-13 22:30:12,344,5,0,+1,11,0,0,0,22,0,0,1,legitimate
+16698410801,2024-07-09 15:50:37,5,13,0,+1,11,0,0,0,15,0,0,1,voip_fraud
+14156524509,2024-10-17 04:42:54,367,2,0,+1,11,0,0,0,4,0,0,2,legitimate
+13461652892,2024-09-14 18:00:02,2,10,0,+1,11,0,0,0,18,1,0,1,voip_fraud
+18668543794,2024-04-09 16:31:20,71,2,0,+1,11,1,0,0,16,0,0,1,legitimate
+17134473451,2024-02-22 03:03:39,240,5,0,+1,11,0,0,0,3,0,0,1,legitimate
+18778251085,2024-10-31 17:14:43,589,3,0,+1,11,1,0,0,17,0,0,2,legitimate
+13128037092,2024-12-13 00:56:25,207,2,0,+1,11,0,0,0,0,0,0,1,legitimate
+14156057845,2024-11-08 20:27:04,134,1,0,+1,11,0,0,0,20,0,0,2,legitimate
+14791111111,2024-09-21 14:38:23,5,3,0,+1,11,0,0,1,14,1,1,19,spoofed
+863701903,2024-06-12 06:24:34,6,7,1,+86,9,0,0,0,6,0,1,2,spam
+19004180016,2024-02-29 15:46:35,351,2,0,+1,11,0,1,0,15,0,0,2,legitimate
+998825326706,2024-09-24 21:52:31,4,5,1,+99,12,0,0,0,21,0,1,0,spam
+8606699980706,2024-04-05 20:04:57,15,11,1,+86,13,0,0,0,20,0,1,20,spam
+18680000000,2024-10-12 16:45:17,1,9,0,+1,11,0,0,1,16,1,1,3,spoofed
+17026346177,2024-11-16 02:50:34,302,5,0,+1,11,0,0,0,2,1,0,0,legitimate
+16173729108,2024-04-02 10:26:48,332,5,0,+1,11,0,0,0,10,0,0,2,legitimate
+18727708392,2024-07-21 13:37:11,7,11,0,+1,11,0,0,0,13,1,0,0,voip_fraud
+624716071990,2024-04-12 18:52:32,4,5,1,+62,12,0,0,0,18,0,1,20,spam
+38003395839,2024-09-08 04:24:50,9,6,1,+38,11,1,0,0,4,1,1,6,spam
+18003600879,2024-05-02 08:36:38,230,4,0,+1,11,1,0,0,8,0,0,2,legitimate
+8556947117717,2024-02-14 01:40:10,3,5,1,+85,13,0,0,0,1,0,1,5,spam
+15033953315,2024-11-21 05:12:51,5,35,0,+1,11,0,0,0,5,0,0,13,robocall
+12127239882,2024-06-15 12:49:54,502,2,0,+1,11,0,0,0,12,1,0,2,legitimate
+14041111821,2024-09-07 00:23:13,318,5,0,+1,11,0,0,1,0,1,0,1,legitimate
+18005461355,2024-04-11 08:50:41,424,3,0,+1,11,1,0,0,8,0,0,1,legitimate
+14047676832,2024-12-23 09:00:10,533,1,0,+1,11,0,0,0,9,0,0,0,legitimate
+13056029228,2024-01-15 20:30:31,582,4,0,+1,11,0,0,0,20,0,0,1,legitimate
+14046294748,2024-03-16 18:27:26,311,1,0,+1,11,0,0,0,18,1,0,1,legitimate
+17865729934,2024-05-15 11:25:17,4,4,0,+1,11,0,0,0,11,0,0,2,voip_fraud
+12026620186,2024-08-28 21:23:29,4,14,0,+1,11,0,0,0,21,0,0,14,robocall
+76708559,2024-12-05 17:54:05,7,5,1,+76,8,0,0,0,17,0,1,16,spam
+19007018685,2024-06-05 15:35:06,209,5,0,+1,11,0,1,0,15,0,0,0,legitimate
+18007115001,2024-07-04 23:01:48,213,3,0,+1,11,1,0,0,23,0,0,0,legitimate
+15037328277,2024-06-28 10:28:20,2,22,0,+1,11,0,0,0,10,0,0,5,robocall
+14155767271,2024-11-19 20:51:39,230,5,0,+1,11,0,0,0,20,0,0,2,legitimate
+12009995887,2024-06-05 07:38:46,1,7,0,+1,11,0,0,0,7,0,1,13,spoofed
+13057492436,2024-08-03 17:05:50,6,35,0,+1,11,0,0,0,17,1,0,16,robocall
+18722978091,2024-11-23 06:42:48,2,16,0,+1,11,0,0,0,6,1,0,1,voip_fraud
+14045182778,2024-10-15 18:58:41,38,2,0,+1,11,0,0,0,18,0,0,1,legitimate
+16287446259,2024-11-28 15:49:45,2,19,0,+1,11,0,0,0,15,0,0,1,voip_fraud
+998005568910,2024-08-12 16:17:49,15,8,1,+99,12,0,0,0,16,0,1,8,spam
+13055027018,2024-09-21 08:52:54,0,43,0,+1,11,0,0,0,8,1,0,7,robocall
+18662913366,2024-02-15 18:19:16,7,6,0,+1,11,1,0,0,18,0,0,1,robocall
+14047644275,2024-04-06 03:00:20,77,3,0,+1,11,0,0,0,3,1,0,0,legitimate
+9989825439672,2024-07-21 23:07:58,11,4,1,+99,13,0,0,0,23,1,1,8,spam
+624546178,2024-05-06 21:05:34,10,16,1,+62,9,0,0,0,21,0,1,18,spam
+19001910262,2024-01-20 21:32:35,561,4,0,+1,11,0,1,0,21,1,0,1,legitimate
+19660000000,2024-09-06 16:25:58,1,2,0,+1,11,0,0,1,16,0,1,16,spoofed
+18775549687,2024-12-14 22:19:25,923,1,0,+1,11,1,0,0,22,1,0,0,premium_rate
+11234567890,2024-03-10 02:46:28,3,2,0,+1,11,0,0,1,2,1,1,16,spoofed
+13053808155,2024-04-05 07:55:38,359,3,0,+1,11,0,0,0,7,0,0,2,legitimate
+6692858444,2024-12-15 23:43:23,8,11,1,+66,10,0,0,0,23,1,1,1,spam
+12029512392,2024-08-15 22:28:13,300,2,0,+1,11,0,0,0,22,0,0,0,legitimate
+11234567890,2024-06-22 13:48:23,4,9,0,+1,11,0,0,1,13,1,1,0,spoofed
+14159523486,2024-02-27 06:05:42,3,17,0,+1,11,0,0,0,6,0,0,18,robocall
+13059814728,2024-04-22 10:37:10,953,1,0,+1,11,0,0,0,10,0,0,2,premium_rate
+18885087449,2024-07-10 21:36:21,180,1,0,+1,11,1,0,0,21,0,0,1,legitimate
+17869683919,2024-04-10 00:12:31,2,8,0,+1,11,0,0,0,0,0,0,2,voip_fraud
+13054105952,2024-11-28 18:44:55,136,1,0,+1,11,0,0,0,18,0,0,1,legitimate
+10123456789,2024-02-24 11:10:46,2,6,0,+1,11,0,0,1,11,1,1,19,spoofed
+18002276298,2024-12-14 04:28:46,2,17,0,+1,11,1,0,0,4,1,0,14,robocall
+627879427,2024-07-28 03:32:10,4,5,1,+62,9,0,0,0,3,1,1,17,spam
+17024531280,2024-06-15 09:24:37,226,4,0,+1,11,0,0,0,9,1,0,0,legitimate
+861919577481,2024-02-03 04:51:44,2,20,1,+86,12,0,0,0,4,1,1,10,spam
+14060000000,2024-01-10 10:16:43,2,5,0,+1,11,0,0,1,10,0,1,4,spoofed
+12022515064,2024-08-09 07:16:54,257,1,0,+1,11,0,0,0,7,0,0,0,legitimate
+19769284135,2024-06-30 20:03:23,4,30,0,+1,11,0,1,0,20,1,0,17,robocall
+19009637980,2024-01-18 16:00:02,285,1,0,+1,11,0,1,0,16,0,0,2,legitimate
+14046473356,2024-02-25 02:35:29,522,5,0,+1,11,0,0,0,2,1,0,1,legitimate
+11234567890,2024-11-01 18:00:45,5,7,0,+1,11,0,0,1,18,0,1,10,spoofed
+2341156872,2024-07-19 07:31:34,13,29,1,+23,10,0,0,0,7,0,1,0,spam
+16697885526,2024-08-17 12:20:19,10,14,0,+1,11,0,0,0,12,1,0,2,voip_fraud
+17026147399,2024-05-22 01:03:09,529,3,0,+1,11,0,0,0,1,0,0,2,legitimate
+14048043553,2024-03-06 09:35:28,344,5,0,+1,11,0,0,0,9,0,0,1,legitimate
+14158471578,2024-01-02 21:57:08,495,2,0,+1,11,0,0,0,21,0,0,2,legitimate
+3803554582202,2024-10-20 18:02:22,6,4,1,+38,13,0,0,0,18,1,1,20,spam
+10123456789,2024-01-24 11:54:11,3,2,0,+1,11,0,0,1,11,0,1,20,spoofed
+13055222411,2024-12-04 12:18:11,543,4,0,+1,11,0,0,0,12,0,0,0,legitimate
+18663742192,2024-03-29 06:06:16,162,1,0,+1,11,1,0,0,6,0,0,0,legitimate
+17027074723,2024-07-30 05:29:10,127,3,0,+1,11,0,0,0,5,0,0,2,legitimate
+19762561170,2024-02-20 16:52:51,5,24,0,+1,11,0,1,0,16,0,0,2,robocall
+863271642370,2024-01-07 05:10:41,10,14,1,+86,12,0,0,0,5,1,1,2,spam
+17131276188,2024-03-27 14:31:15,321,4,0,+1,11,0,0,0,14,0,0,1,legitimate
+13055085470,2024-05-05 02:08:10,479,5,0,+1,11,0,0,0,2,1,0,0,legitimate
+19007005282,2024-07-28 11:12:40,1,12,0,+1,11,0,1,0,11,1,0,16,robocall
+19762240280,2024-05-07 09:51:52,63,2,0,+1,11,0,1,0,9,0,0,0,legitimate
+38029447092515,2024-04-06 16:39:44,9,24,1,+38,14,0,0,0,16,1,1,0,spam
+623036501961,2024-09-29 07:48:42,2,29,1,+62,12,0,0,0,7,1,1,3,spam
+15035377656,2024-03-31 03:32:23,3,38,0,+1,11,0,0,0,3,1,0,9,robocall
+11234567890,2024-09-24 23:50:50,2,6,0,+1,11,0,0,1,23,0,1,9,spoofed
+14158785567,2024-04-21 16:23:04,354,2,0,+1,11,0,0,0,16,1,0,1,legitimate
+19769465996,2024-03-11 11:40:00,4,28,0,+1,11,0,1,0,11,0,0,18,robocall
+12023482081,2024-11-03 21:36:34,518,3,0,+1,11,0,0,0,21,1,0,1,legitimate
+18777303101,2024-05-06 07:09:25,450,2,0,+1,11,1,0,0,7,0,0,0,legitimate
+18669843377,2024-08-03 04:54:03,374,3,0,+1,11,1,0,0,4,1,0,0,legitimate
+14048862029,2024-06-24 10:19:38,5,38,0,+1,11,0,0,0,10,0,0,11,robocall
+18667797231,2024-03-13 22:23:18,392,2,0,+1,11,1,0,0,22,0,0,0,legitimate
+13326937469,2024-02-17 04:14:08,8,4,0,+1,11,0,0,0,4,1,0,1,voip_fraud
+10123456789,2024-05-28 10:18:09,4,10,0,+1,11,0,0,1,10,0,1,18,spoofed
+661030671,2024-03-14 05:37:53,5,30,1,+66,9,0,0,0,5,0,1,2,spam
+18667361779,2024-02-16 15:05:31,3,20,0,+1,11,1,0,0,15,0,0,13,robocall
+917331945,2024-10-18 03:59:35,13,15,1,+91,9,0,0,0,3,0,1,1,spam
+15038879485,2024-09-05 05:39:05,3,10,0,+1,11,0,0,0,5,0,0,16,robocall
+38014414175,2024-01-26 10:28:26,5,5,1,+38,11,0,0,0,10,0,1,8,spam
+16178484196,2024-12-20 10:45:43,212,1,0,+1,11,0,0,0,10,0,0,1,legitimate
+16281770221,2024-08-14 02:09:02,8,17,0,+1,11,0,0,0,2,0,0,0,voip_fraud
+18779580222,2024-05-21 12:29:38,7,13,0,+1,11,1,0,0,12,0,0,14,robocall
+14043438906,2024-05-03 17:01:02,294,2,0,+1,11,0,0,0,17,0,0,1,legitimate
+13324470702,2024-02-10 05:11:28,0,2,0,+1,11,0,0,0,5,1,0,0,voip_fraud
+12123534113,2024-02-26 11:10:28,210,3,0,+1,11,0,0,0,11,0,0,2,legitimate
+17377260375,2024-01-30 06:14:20,5,15,0,+1,11,0,0,0,6,0,0,1,voip_fraud
+99815005718602,2024-12-23 17:01:26,10,16,1,+99,14,0,0,0,17,0,1,0,spam
+18662466483,2024-12-19 15:59:27,576,4,0,+1,11,1,0,0,15,0,0,2,legitimate
+13327337178,2024-12-07 21:40:14,4,10,0,+1,11,0,0,0,21,1,0,0,voip_fraud
+14047821191,2024-04-28 11:22:34,2,25,0,+1,11,0,0,0,11,1,0,18,robocall
+18771015692,2024-05-06 00:28:23,0,24,0,+1,11,1,0,0,0,0,0,17,robocall
+17026364657,2024-10-28 18:09:01,127,4,0,+1,11,0,0,0,18,0,0,1,legitimate
+866488980014,2024-08-17 04:16:14,2,4,1,+86,12,0,0,0,4,1,1,8,spam
+13129532382,2024-06-30 00:14:13,438,3,0,+1,11,0,0,0,0,1,0,1,legitimate
+13059324584,2024-06-27 18:24:23,407,5,0,+1,11,0,0,0,18,0,0,2,legitimate
+10123456789,2024-07-08 09:19:53,1,7,0,+1,11,0,0,1,9,0,1,13,spoofed
+19004820241,2024-11-15 02:43:34,8,9,0,+1,11,0,1,0,2,0,0,10,robocall
+44640563308,2024-03-03 08:04:32,6,24,1,+44,11,0,0,0,8,1,1,11,spam
+70708923,2024-11-26 16:40:27,13,5,1,+70,8,0,0,0,16,0,1,18,spam
+13058180980,2024-07-27 10:26:53,598,1,0,+1,11,0,0,0,10,1,0,1,legitimate
+11234567890,2024-01-05 06:39:54,1,3,0,+1,11,0,0,1,6,0,1,6,spoofed
+17026129599,2024-05-10 11:56:54,119,4,0,+1,11,0,0,0,11,0,0,0,legitimate
+86879382698,2024-12-21 20:27:41,6,25,1,+86,11,0,0,0,20,1,1,0,spam
+4473540929,2024-02-24 16:18:13,11,29,1,+44,10,0,0,0,16,1,1,5,spam
+19004408518,2024-04-04 11:21:06,4,42,0,+1,11,0,1,0,11,0,0,4,robocall
+15039672510,2024-12-10 07:35:57,263,1,0,+1,11,0,0,0,7,0,0,0,legitimate
+12521111111,2024-04-04 03:31:29,0,4,0,+1,11,0,0,1,3,0,1,17,spoofed
+12009990868,2024-05-22 19:41:07,5,8,0,+1,11,0,0,0,19,0,1,0,spoofed
+9981565871865,2024-05-19 14:08:21,2,8,1,+99,13,0,0,0,14,1,1,7,spam
+11234567890,2024-09-18 01:15:38,3,9,0,+1,11,0,0,1,1,0,1,2,spoofed
+18884873703,2024-08-21 10:47:07,276,4,0,+1,11,1,0,0,10,0,0,2,legitimate
+622823232,2024-03-14 20:02:14,9,13,1,+62,9,0,0,0,20,0,1,20,spam
+15036422322,2024-03-27 23:30:13,387,2,0,+1,11,0,0,0,23,0,0,2,legitimate
+17131439988,2024-10-30 10:02:46,808,2,0,+1,11,0,0,0,10,0,0,2,premium_rate
+18008811583,2024-03-10 18:21:47,174,4,0,+1,11,1,0,0,18,1,0,2,legitimate
+18885440735,2024-11-21 06:19:45,368,1,0,+1,11,1,0,0,6,0,0,0,legitimate
+19003418271,2024-10-09 13:15:13,259,1,0,+1,11,0,1,0,13,0,0,2,legitimate
+17869556962,2024-03-09 19:46:35,3,10,0,+1,11,0,0,0,19,1,0,1,voip_fraud
+12122821244,2024-09-07 02:22:48,319,5,0,+1,11,0,0,0,2,1,0,2,legitimate
+13125408712,2024-08-03 01:16:56,119,2,0,+1,11,0,0,0,1,1,0,2,legitimate
+18885593312,2024-02-08 15:26:51,1061,2,0,+1,11,1,0,0,15,0,0,1,premium_rate
+18889990517,2024-01-03 22:17:38,408,4,0,+1,11,1,0,0,22,0,0,2,legitimate
+16695727754,2024-06-01 10:34:54,1,14,0,+1,11,0,0,0,10,1,0,1,voip_fraud
+17131961630,2024-05-01 16:52:53,85,4,0,+1,11,0,0,0,16,0,0,1,legitimate
+15033877323,2024-08-18 18:06:03,196,4,0,+1,11,0,0,0,18,1,0,2,legitimate
+16694367245,2024-09-14 13:36:07,10,6,0,+1,11,0,0,0,13,1,0,1,voip_fraud
+18774291841,2024-02-22 05:50:56,370,1,0,+1,11,1,0,0,5,0,0,2,legitimate
+14043604706,2024-11-09 10:29:59,591,4,0,+1,11,0,0,0,10,1,0,1,legitimate
+23493834377010,2024-08-05 05:39:01,10,11,1,+23,14,0,0,0,5,0,1,19,spam
+14042346970,2024-11-15 01:58:30,6,40,0,+1,11,0,0,0,1,0,0,8,robocall
+19768564793,2024-04-30 13:24:01,575,3,0,+1,11,0,1,0,13,0,0,2,legitimate
+18661071841,2024-06-27 09:20:40,4,9,0,+1,11,1,0,0,9,0,0,15,robocall
+9111940828267,2024-05-23 21:17:53,7,13,1,+91,13,0,0,0,21,0,1,14,spam
+13122903783,2024-03-30 23:28:15,6,11,0,+1,11,0,0,0,23,1,0,5,robocall
+12009997995,2024-05-25 17:29:55,5,7,0,+1,11,0,0,0,17,1,1,19,spoofed
+17378987384,2024-04-22 13:07:17,6,2,0,+1,11,0,0,0,13,0,0,0,voip_fraud
+13127797410,2024-01-18 22:09:07,5,8,0,+1,11,0,0,0,22,0,0,15,robocall
+19769971384,2024-04-23 06:27:53,504,3,0,+1,11,0,1,0,6,0,0,2,legitimate
+17025122647,2024-05-28 04:55:03,368,1,0,+1,11,0,0,0,4,0,0,0,legitimate
+13053127039,2024-10-02 07:53:20,441,1,0,+1,11,0,0,0,7,0,0,2,legitimate
+13056978062,2024-06-04 00:31:36,365,3,0,+1,11,0,0,0,0,0,0,2,legitimate
+13052510209,2024-07-04 19:08:49,0,11,0,+1,11,0,0,0,19,0,0,14,robocall
+6674764672,2024-01-30 00:34:09,13,9,1,+66,10,0,0,0,0,0,1,7,spam
+15032978710,2024-05-26 10:19:35,100,5,0,+1,11,0,0,0,10,1,0,2,legitimate
+13740000000,2024-07-10 16:31:30,5,1,0,+1,11,0,0,1,16,0,1,20,spoofed
+14047689571,2024-02-12 06:25:13,522,3,0,+1,11,0,0,0,6,0,0,0,legitimate
+13121158210,2024-08-15 22:57:24,299,2,0,+1,11,0,0,0,22,0,0,2,legitimate
+17133452169,2024-05-02 18:49:04,207,2,0,+1,11,0,0,0,18,0,0,0,legitimate
+16172118087,2024-09-17 20:11:52,174,2,0,+1,11,0,0,0,20,0,0,2,legitimate
+15031761976,2024-04-22 12:38:03,37,2,0,+1,11,0,0,0,12,0,0,1,legitimate
+11234567890,2024-07-04 16:24:56,5,7,0,+1,11,0,0,1,16,0,1,7,spoofed
+17136789727,2024-11-02 12:41:10,374,4,0,+1,11,0,0,0,12,1,0,0,legitimate
+17026650849,2024-11-01 09:00:12,599,5,0,+1,11,0,0,0,9,0,0,1,legitimate
+13127694494,2024-05-20 23:04:01,136,3,0,+1,11,0,0,0,23,0,0,2,legitimate
+15036285623,2024-01-11 19:19:07,260,5,0,+1,11,0,0,0,19,0,0,0,legitimate
+14048656059,2024-06-03 04:55:16,389,5,0,+1,11,0,0,0,4,0,0,2,legitimate
+17025707370,2024-11-30 17:37:42,510,1,0,+1,11,0,0,0,17,1,0,2,legitimate
+9984567376,2024-12-25 04:43:05,13,21,1,+99,10,0,0,0,4,0,1,0,spam
+18669052031,2024-11-22 09:06:41,480,1,0,+1,11,1,0,0,9,0,0,1,legitimate
+16177552020,2024-09-17 07:50:15,50,5,0,+1,11,0,0,0,7,0,0,0,legitimate
+15032649637,2024-06-25 01:44:53,526,5,0,+1,11,0,0,0,1,0,0,2,legitimate
+16694875886,2024-09-20 00:18:40,4,3,0,+1,11,0,0,0,0,0,0,0,voip_fraud
+15037952109,2024-06-24 02:36:58,73,2,0,+1,11,0,0,0,2,0,0,2,legitimate
+14152389365,2024-11-20 16:02:17,38,2,0,+1,11,0,0,0,16,0,0,0,legitimate
