phone_number,call_timestamp,call_duration_sec,call_frequency_24h,is_international,country_code,number_length,is_toll_free,is_premium_rate,sequential_digits,hour_of_day,is_weekend,country_mismatch,repeated_calls_same_number,label
+19768453738,2024-04-18 08:57:46,2,29,0,+1,11,0,1,0,8,0,0,10,robocall
+12009993736,2024-06-24 23:48:06,0,1,0,+1,11,0,0,0,23,0,1,13,spoofed
+18886343290,2024-05-18 04:45:51,320,5,0,+1,11,1,0,0,4,1,0,0,legitimate
+18661466674,2024-09-09 02:16:57,8,35,0,+1,11,1,0,0,2,0,0,12,robocall
+13326531936,2024-12-20 23:18:59,2,6,0,+1,11,0,0,0,23,0,0,2,voip_fraud
+754131744851,2024-10-25 11:16:17,4,24,1,+75,12,0,0,0,11,0,1,7,spam
+14046041682,2024-09-14 16:34:09,3,36,0,+1,11,0,0,0,16,1,0,20,robocall
+2344773503,2024-03-02 16:50:33,6,21,1,+23,10,0,0,0,16,1,1,14,spam
+13021111111,2024-03-29 02:54:25,1,9,0,+1,11,0,0,1,2,0,1,5,spoofed
+18663936396,2024-01-07 18:57:02,94,3,0,+1,11,1,0,0,18,1,0,2,legitimate
+13056112711,2024-08-31 22:28:43,331,2,0,+1,11,0,0,0,22,1,0,2,legitimate
+12021652104,2024-09-17 09:08:50,1285,2,0,+1,11,0,0,0,9,0,0,2,premium_rate
+626712794,2024-05-18 22:01:06,5,3,1,+62,9,0,0,0,22,1,1,11,spam
+13129001458,2024-05-31 06:07:43,6,8,0,+1,11,0,0,0,6,0,0,6,robocall
+16178450197,2024-07-29 09:08:23,371,1,0,+1,11,0,0,0,9,0,0,1,legitimate
+8614916101,2024-11-03 18:21:14,12,7,1,+86,10,0,0,0,18,1,1,2,spam
+14047223641,2024-01-18 14:47:44,0,27,0,+1,11,0,0,0,14,0,0,2,robocall
+16171063630,2024-11-21 03:00:51,6,10,0,+1,11,0,0,0,3,0,0,8,robocall
+18662314805,2024-12-15 13:12:52,181,5,0,+1,11,1,0,0,13,1,0,1,legitimate
+12126027375,2024-10-27 01:13:30,6,21,0,+1,11,0,0,0,1,1,0,14,robocall
+16286746547,2024-11-26 06:48:37,2,11,0,+1,11,0,0,0,6,0,0,0,voip_fraud
+18663498678,2024-10-23 06:03:59,6,12,0,+1,11,1,0,0,6,0,0,11,robocall
+18664363181,2024-01-03 03:04:08,185,1,0,+1,11,1,0,0,3,0,0,0,legitimate
+13466687847,2024-07-27 07:58:39,3,3,0,+1,11,0,0,0,7,1,0,0,voip_fraud
+16699708390,2024-12-01 02:20:54,3,9,0,+1,11,0,0,0,2,1,0,1,voip_fraud
+16177173615,2024-12-25 10:44:49,4,47,0,+1,11,0,0,0,10,0,0,11,robocall
+19768526283,2024-11-11 00:57:05,49,3,0,+1,11,0,1,0,0,0,0,0,legitimate
+70666465,2024-02-19 16:59:17,9,19,1,+70,8,0,0,0,16,0,1,16,spam
+10123456789,2024-06-05 10:01:38,2,2,0,+1,11,0,0,1,10,0,1,7,spoofed
+14156873714,2024-09-04 18:09:32,1,38,0,+1,11,0,0,0,18,0,0,8,robocall
+17024256164,2024-02-13 16:54:45,237,3,0,+1,11,0,0,0,16,0,0,0,legitimate
+17139228265,2024-12-21 10:33:58,390,5,0,+1,11,0,0,0,10,1,0,2,legitimate
+12026169486,2024-11-01 14:22:12,335,1,0,+1,11,0,0,0,14,0,0,0,legitimate
+17021353022,2024-12-03 14:34:34,42,2,0,+1,11,0,0,0,14,0,0,1,legitimate
+12491111111,2024-12-20 14:19:20,0,2,0,+1,11,0,0,1,14,0,1,10,spoofed
+17026399467,2024-08-10 10:45:28,8,10,0,+1,11,0,0,0,10,1,0,14,robocall
+13054059047,2024-05-02 23:25:59,1,18,0,+1,11,0,0,0,23,0,0,18,robocall
+13058722075,2024-02-16 23:48:55,2,18,0,+1,11,0,0,0,23,0,0,5,robocall
+18889140297,2024-08-22 15:07:54,181,1,0,+1,11,1,0,0,15,0,0,1,legitimate
+998615330027,2024-01-06 04:29:49,7,26,1,+99,12,0,0,0,4,1,1,1,spam
+8642241701831,2024-05-02 15:31:43,6,9,1,+86,13,0,0,0,15,0,1,8,spam
+11234567890,2024-11-05 04:57:47,4,3,0,+1,11,0,0,1,4,0,1,5,spoofed
+18001510848,2024-09-18 18:08:41,4,23,0,+1,11,1,0,0,18,0,0,13,robocall
+18773927872,2024-07-24 21:03:32,323,4,0,+1,11,1,0,0,21,0,0,0,legitimate
+18772102685,2024-03-01 15:05:13,4,5,0,+1,11,1,0,0,15,0,0,20,robocall
+17027159492,2024-07-23 20:49:05,2,28,0,+1,11,0,0,0,20,0,0,20,robocall
+912610845631,2024-05-08 14:43:37,8,6,1,+91,12,0,0,0,14,0,1,5,spam
+13122675675,2024-11-28 09:18:17,202,3,0,+1,11,0,0,0,9,0,0,2,legitimate
+8553169145590,2024-04-15 12:21:14,7,26,1,+85,13,0,0,0,12,0,1,9,spam
+13128903903,2024-04-28 21:28:19,157,5,0,+1,11,0,0,0,21,1,0,2,legitimate
+18669222388,2024-03-14 20:21:57,0,13,0,+1,11,1,0,0,20,0,0,16,robocall
+2342897409,2024-04-18 21:37:13,6,22,1,+23,10,0,0,0,21,0,1,12,spam
+12009992172,2024-09-09 02:35:22,2,2,0,+1,11,0,0,0,2,0,1,7,spoofed
+8619617258,2024-10-06 04:43:42,10,11,1,+86,10,0,0,0,4,1,1,8,spam
+19003066894,2024-08-09 04:40:01,219,2,0,+1,11,0,1,0,4,0,0,2,legitimate
+19761834708,2024-02-13 08:42:37,7,13,0,+1,11,0,1,0,8,0,0,12,robocall
+13052569075,2024-02-25 06:34:52,419,5,0,+1,11,0,0,0,6,1,0,0,legitimate
+18779565000,2024-09-04 00:13:24,594,5,0,+1,11,1,0,0,0,0,0,0,legitimate
+11234567890,2024-11-18 11:19:02,2,4,0,+1,11,0,0,1,11,0,1,6,spoofed
+9119487461231,2024-11-02 22:42:00,2,7,1,+91,13,0,0,0,22,1,1,9,spam
+16171983946,2024-03-04 00:39:23,445,4,0,+1,11,0,0,0,0,0,0,2,legitimate
+16286104470,2024-02-10 10:58:21,2,20,0,+1,11,0,0,0,10,1,0,2,voip_fraud
+8558107082408,2024-11-08 07:40:22,3,25,1,+85,13,0,0,0,7,0,1,7,spam
+14046014212,2024-12-22 12:57:06,397,4,0,+1,11,0,0,0,12,1,0,0,legitimate
+18007245868,2024-10-15 12:42:37,64,3,0,+1,11,1,0,0,12,0,0,2,legitimate
+14155921894,2024-07-02 11:27:09,280,5,0,+1,11,0,0,0,11,0,0,1,legitimate
+17029682957,2024-06-28 14:13:27,5,47,0,+1,11,0,0,0,14,0,0,9,robocall
+12126907989,2024-08-30 18:00:31,283,4,0,+1,11,0,0,0,18,0,0,0,legitimate
+13322567420,2024-09-22 23:36:04,9,7,0,+1,11,0,0,0,23,1,0,2,voip_fraud
+13124896735,2024-06-01 15:21:03,560,5,0,+1,11,0,0,0,15,1,0,2,legitimate
+66434645829,2024-06-14 08:25:53,5,30,1,+66,11,0,0,0,8,0,1,15,spam
+10123456789,2024-12-26 07:40:51,0,4,0,+1,11,0,0,1,7,0,1,4,spoofed
+6244329540,2024-12-06 11:51:27,15,19,1,+62,10,0,0,0,11,0,1,12,spam
+19230000000,2024-06-29 06:29:19,0,3,0,+1,11,0,0,1,6,1,1,13,spoofed
+15038533096,2024-01-19 10:09:02,3,10,0,+1,11,0,0,0,10,0,0,7,robocall
+17131197778,2024-11-04 03:24:24,51,1,0,+1,11,0,0,0,3,0,0,0,legitimate
+18664401274,2024-02-23 19:36:18,6,33,0,+1,11,1,0,0,19,0,0,1,robocall
+16173340386,2024-09-18 22:00:55,6,16,0,+1,11,0,0,0,22,0,0,11,robocall
+18881281452,2024-09-26 20:39:04,312,2,0,+1,11,1,0,0,20,0,0,2,legitimate
+17028384567,2024-11-20 19:21:02,478,3,0,+1,11,0,0,0,19,0,0,0,legitimate
+9987028737,2024-03-06 06:35:01,7,17,1,+99,10,0,0,0,6,0,1,3,spam
+14152624736,2024-04-18 16:50:00,414,5,0,+1,11,0,0,0,16,0,0,2,legitimate
+12128848188,2024-03-21 11:16:51,5,17,0,+1,11,0,0,0,11,0,0,19,robocall
+18668626550,2024-04-24 09:42:31,709,1,0,+1,11,1,0,0,9,0,0,2,premium_rate
+14155597229,2024-06-29 23:50:24,2,24,0,+1,11,0,0,0,23,1,0,8,robocall
+18888440108,2024-09-05 19:28:56,3,42,0,+1,11,1,0,0,19,0,0,16,robocall
+18779704445,2024-10-29 08:32:16,8,9,0,+1,11,1,0,0,8,0,0,14,robocall
+16171069752,2024-07-31 01:00:01,187,3,0,+1,11,0,0,0,1,0,0,2,legitimate
+2343505407,2024-07-29 08:48:56,9,6,1,+23,10,0,0,0,8,0,1,20,spam
+17623803056,2024-07-09 21:28:01,4,10,0,+1,11,0,0,0,21,0,0,2,voip_fraud
+13051690824,2024-03-27 09:35:14,485,3,0,+1,11,0,0,0,9,0,0,1,legitimate
+18779870703,2024-10-29 19:59:39,231,4,0,+1,11,1,0,0,19,0,0,2,legitimate
+18882737599,2024-10-27 19:39:16,393,2,0,+1,11,1,0,0,19,1,0,2,legitimate
+17136999526,2024-01-18 00:26:17,2,14,0,+1,11,0,0,0,0,0,0,14,robocall
+19765341333,2024-12-23 11:06:44,4,25,0,+1,11,0,1,0,11,0,0,7,robocall
+17028482830,2024-03-17 01:39:39,281,3,0,+1,11,0,0,0,1,1,0,1,legitimate
+14041069218,2024-09-26 18:11:26,108,2,0,+1,11,0,0,0,18,0,0,1,legitimate
+12123299952,2024-01-10 08:10:27,192,1,0,+1,11,0,0,0,8,0,0,0,legitimate
+13261111111,2024-11-16 11:30:04,3,7,0,+1,11,0,0,1,11,1,1,5,spoofed
+16699465301,2024-04-05 21:27:15,7,11,0,+1,11,0,0,0,21,0,0,1,voip_fraud
+18882112215,2024-08-11 19:44:07,281,5,0,+1,11,1,0,0,19,1,0,1,legitimate
+998253293244,2024-05-17 21:34:48,5,11,1,+99,12,0,0,0,21,0,1,11,spam
+12121805093,2024-03-20 07:43:50,122,3,0,+1,11,0,0,0,7,0,0,2,premium_rate
+441618321,2024-06-18 05:36:59,2,4,1,+44,9,0,0,0,5,0,1,15,spam
+16697159460,2024-03-16 19:02:40,0,8,0,+1,11,0,0,0,19,1,0,1,voip_fraud
+14156543670,2024-02-06 16:15:17,527,2,0,+1,11,0,0,0,16,0,0,2,legitimate
+13126663891,2024-03-27 00:34:20,68,4,0,+1,11,0,0,0,0,0,0,2,legitimate
+12028719487,2024-06-27 19:43:01,70,1,0,+1,11,0,0,0,19,0,0,1,legitimate
+16171127545,2024-04-09 09:40:39,152,5,0,+1,11,0,0,0,9,0,0,2,legitimate
+99829945802845,2024-08-23 03:43:35,8,21,1,+99,14,0,0,0,3,0,1,3,spam
+18778996249,2024-02-11 20:15:49,2,5,0,+1,11,1,0,0,20,1,0,4,robocall
+14153225585,2024-12-18 22:40:00,337,3,0,+1,11,0,0,0,22,0,0,0,legitimate
+12126959834,2024-07-04 11:38:00,1110,2,0,+1,11,0,0,0,11,0,0,2,premium_rate
+13128050191,2024-05-10 20:38:31,31,1,0,+1,11,0,0,0,20,0,0,1,legitimate
+77357136,2024-02-05 16:28:29,6,21,1,+77,8,0,0,0,16,0,1,15,spam
+13055243555,2024-09-29 06:50:07,318,4,0,+1,11,0,0,0,6,1,0,2,legitimate
+12124761327,2024-03-11 19:39:32,112,5,0,+1,11,0,0,0,19,0,0,2,legitimate
+18885713314,2024-07-25 19:55:53,6,30,0,+1,11,1,0,0,19,0,0,19,robocall
+12021369713,2024-04-28 16:41:21,451,5,0,+1,11,0,0,0,16,1,0,1,legitimate
+18668446621,2024-09-20 22:32:00,229,4,0,+1,11,1,0,0,22,0,0,2,legitimate
+12024153037,2024-08-14 06:58:52,446,4,0,+1,11,0,0,0,6,0,0,2,legitimate
+18661237414,2024-06-23 18:56:23,5,12,0,+1,11,1,0,0,18,1,0,13,robocall
+4466386026,2024-11-16 16:29:52,3,24,1,+44,10,0,0,0,16,1,1,14,spam
+12129770069,2024-07-29 20:16:52,1,23,0,+1,11,0,0,0,20,0,0,17,robocall
+18776434371,2024-07-27 06:12:29,33,1,0,+1,11,1,0,0,6,1,0,1,legitimate
+12009990927,2024-04-06 01:50:42,1,9,0,+1,11,0,0,0,1,1,1,14,spoofed
+18667415713,2024-06-15 17:35:47,234,2,0,+1,11,1,0,0,17,1,0,2,legitimate
+12980000000,2024-03-30 20:59:37,4,3,0,+1,11,0,0,1,20,1,1,12,spoofed
+10123456789,2024-09-02 13:00:42,5,10,0,+1,11,0,0,1,13,0,1,15,spoofed
+12127844947,2024-02-17 07:53:58,146,4,0,+1,11,0,0,0,7,1,0,0,legitimate
+12126438436,2024-09-07 00:07:59,401,3,0,+1,11,0,0,0,0,1,0,0,legitimate
+10123456789,2024-11-27 01:34:02,0,1,0,+1,11,0,0,1,1,0,1,2,spoofed
+15039039158,2024-04-13 08:01:42,308,2,0,+1,11,0,0,0,8,1,0,0,legitimate
+17026099136,2024-07-04 08:59:23,460,5,0,+1,11,0,0,0,8,0,0,1,legitimate
+13057447324,2024-09-21 13:11:28,54,2,0,+1,11,0,0,0,13,1,0,1,legitimate
+18663965861,2024-07-29 16:16:56,7,7,0,+1,11,1,0,0,16,0,0,9,robocall
+18007899279,2024-07-19 14:27:25,296,1,0,+1,11,1,0,0,14,0,0,1,legitimate
+17133991546,2024-01-23 13:31:54,240,2,0,+1,11,0,0,0,13,0,0,0,legitimate
+11234567890,2024-01-05 00:25:12,2,1,0,+1,11,0,0,1,0,0,1,18,spoofed
+18666038546,2024-09-05 05:26:33,4,36,0,+1,11,1,0,0,5,0,0,8,robocall
+17023640633,2024-11-25 22:32:06,538,5,0,+1,11,0,0,0,22,0,0,0,legitimate
+9160791172923,2024-04-26 22:20:36,3,10,1,+91,13,0,0,0,22,0,1,6,spam
+18008041836,2024-10-17 10:00:30,228,2,0,+1,11,1,0,0,10,0,0,0,legitimate
+17623443426,2024-03-30 06:40:39,4,16,0,+1,11,0,0,0,6,1,0,0,voip_fraud
+13128884983,2024-03-20 04:57:12,423,3,0,+1,11,0,0,0,4,0,0,1,legitimate
+18778191881,2024-08-10 23:02:33,128,1,0,+1,11,1,0,0,23,1,0,2,legitimate
+13058403549,2024-08-21 00:27:12,165,3,0,+1,11,0,0,0,0,0,0,0,legitimate
+16570000000,2024-06-23 11:53:23,5,8,0,+1,11,0,0,1,11,1,1,19,spoofed
+15035369510,2024-02-01 20:30:37,203,5,0,+1,11,0,0,0,20,0,0,0,legitimate
+13123467652,2024-10-01 14:32:32,291,5,0,+1,11,0,0,1,14,0,0,2,legitimate
+18663098963,2024-03-19 07:43:20,531,2,0,+1,11,1,0,0,7,0,0,2,premium_rate
+18775400067,2024-09-15 21:05:42,142,2,0,+1,11,1,0,0,21,1,0,2,legitimate
+18008040480,2024-12-07 08:22:05,43,1,0,+1,11,1,0,0,8,1,0,2,legitimate
+86414528784,2024-09-01 11:39:00,6,11,1,+86,11,0,0,0,11,1,1,14,spam
+12024368129,2024-08-31 16:16:37,5,18,0,+1,11,0,0,0,16,1,0,2,robocall
+18724244358,2024-01-27 21:28:21,5,17,0,+1,11,0,0,0,21,1,0,2,voip_fraud
+19767145165,2024-03-04 07:02:27,1,5,0,+1,11,0,1,0,7,0,0,19,robocall
+17132603174,2024-10-28 12:12:53,349,3,0,+1,11,0,0,0,12,0,0,1,legitimate
+18003320915,2024-10-27 11:54:12,486,4,0,+1,11,1,0,0,11,1,0,1,legitimate
+16178238187,2024-12-16 00:43:36,4,18,0,+1,11,0,0,0,0,0,0,16,robocall
+13126131956,2024-12-12 21:23:29,1706,2,0,+1,11,0,0,0,21,0,0,1,premium_rate
+18662286508,2024-01-30 13:31:01,1019,2,0,+1,11,1,0,0,13,0,0,2,premium_rate
+18773071361,2024-08-28 09:43:45,6,38,0,+1,11,1,0,0,9,0,0,10,robocall
+17134476458,2024-03-29 04:36:29,2,25,0,+1,11,0,0,0,4,0,0,8,robocall
+8636166290879,2024-03-08 18:25:34,8,10,1,+86,13,0,0,0,18,0,1,20,spam
+18003460153,2024-01-28 22:48:36,4,9,0,+1,11,1,0,0,22,1,0,1,robocall
+13051521425,2024-01-04 20:09:15,1,28,0,+1,11,0,0,0,20,0,0,4,robocall
+19003055576,2024-05-16 14:15:09,129,1,0,+1,11,0,1,0,14,0,0,1,legitimate
+12126725334,2024-07-13 03:27:22,395,4,0,+1,11,0,0,0,3,1,0,1,legitimate
+2344550973,2024-04-18 06:57:02,11,19,1,+23,10,0,0,0,6,0,1,15,spam
+17022504517,2024-06-24 18:45:05,2,23,0,+1,11,0,0,0,18,0,0,4,robocall
+16697915923,2024-10-24 11:04:09,5,4,0,+1,11,0,0,0,11,0,0,1,voip_fraud
+18662051615,2024-08-05 20:35:30,8,33,0,+1,11,1,0,0,20,0,0,20,robocall
+18661644922,2024-07-14 12:51:29,571,4,0,+1,11,1,0,0,12,1,0,1,legitimate
+18004399598,2024-07-07 14:01:42,7,29,0,+1,11,1,0,0,14,1,0,11,robocall
+11234567890,2024-03-04 04:16:40,4,10,0,+1,11,0,0,1,4,0,1,3,spoofed
+12128460803,2024-01-31 10:43:07,8,14,0,+1,11,0,0,0,10,0,0,11,robocall
+17262609528,2024-06-17 05:40:32,6,19,0,+1,11,0,0,0,5,0,0,0,voip_fraud
+19005636946,2024-08-06 22:57:42,361,3,0,+1,11,0,1,0,22,0,0,0,legitimate
+16172808399,2024-09-30 14:39:35,7,31,0,+1,11,0,0,0,14,0,0,7,robocall
+17373906367,2024-06-10 07:16:24,7,2,0,+1,11,0,0,0,7,0,0,2,voip_fraud
+13124918671,2024-02-21 02:06:29,549,4,0,+1,11,0,0,0,2,0,0,0,legitimate
+17135205984,2024-01-21 15:45:28,331,5,0,+1,11,0,0,0,15,1,0,2,legitimate
+13123274639,2024-06-14 10:39:30,521,4,0,+1,11,0,0,0,10,0,0,0,legitimate
+19004281042,2024-11-04 11:31:54,5,27,0,+1,11,0,1,0,11,0,0,2,robocall
+13000000000,2024-09-06 14:11:13,4,3,0,+1,11,0,0,1,14,0,1,1,spoofed
+18001341683,2024-03-09 14:48:10,1740,2,0,+1,11,1,0,0,14,1,0,2,premium_rate
+15034766214,2024-04-17 12:08:37,293,4,0,+1,11,0,0,0,12,0,0,2,legitimate
+18669890912,2024-01-31 12:55:17,588,4,0,+1,11,1,0,0,12,0,0,0,legitimate
+17627551927,2024-09-27 04:54:32,1,12,0,+1,11,0,0,0,4,0,0,2,voip_fraud
+12128201913,2024-12-10 22:46:37,5,37,0,+1,11,0,0,0,22,0,0,13,robocall
+14290000000,2024-06-10 07:25:03,3,9,0,+1,11,0,0,1,7,0,1,9,spoofed
+19007450103,2024-02-11 07:17:11,1199,1,0,+1,11,0,1,0,7,1,0,0,premium_rate
+9987839075163,2024-10-05 00:25:27,4,15,1,+99,13,0,0,0,0,1,1,15,spam
+85513027929902,2024-06-10 02:01:00,14,24,1,+85,14,0,0,0,2,0,1,5,spam
+9989693924962,2024-04-26 09:18:12,8,22,1,+99,13,0,0,0,9,0,1,5,spam
+855252577689,2024-10-18 20:44:31,13,18,1,+85,12,0,0,0,20,0,1,7,spam
+13124633875,2024-03-29 11:39:56,249,4,0,+1,11,0,0,0,11,0,0,1,legitimate
+15331111111,2024-09-26 21:21:26,5,10,0,+1,11,0,0,1,21,0,1,15,spoofed
+16911111111,2024-11-26 02:27:40,5,10,0,+1,11,0,0,1,2,0,1,7,spoofed
+12022688791,2024-02-12 02:50:47,38,2,0,+1,11,0,0,0,2,0,0,2,legitimate
+13051392951,2024-01-15 17:37:16,277,3,0,+1,11,0,0,0,17,0,0,2,legitimate
+23472980202917,2024-03-29 12:20:49,3,23,1,+23,14,0,0,0,12,0,1,20,spam
+12029090660,2024-12-03 04:57:38,582,1,0,+1,11,0,0,0,4,0,0,2,legitimate
+18001041609,2024-04-01 23:51:21,381,1,0,+1,11,1,0,0,23,0,0,2,legitimate
+14043260007,2024-07-26 20:20:14,70,4,0,+1,11,0,0,0,20,0,0,0,legitimate
+73884016,2024-11-22 15:29:50,8,21,1,+73,8,0,0,0,15,0,1,4,spam
+14156771262,2024-05-23 16:53:16,907,3,0,+1,11,0,0,0,16,0,0,1,premium_rate
+18665743218,2024-01-10 14:33:14,59,5,0,+1,11,1,0,0,14,0,0,0,legitimate
+18771349914,2024-06-15 05:51:39,501,3,0,+1,11,1,0,0,5,1,0,0,legitimate
+19769156395,2024-04-03 14:01:54,192,5,0,+1,11,0,1,0,14,0,0,2,legitimate
+23449481598,2024-09-18 04:44:24,10,18,1,+23,11,0,0,0,4,0,1,9,spam
+85564277097852,2024-07-10 07:53:49,11,22,1,+85,14,0,0,0,7,0,1,2,spam
+18008601004,2024-03-21 19:34:42,250,4,0,+1,11,1,0,0,19,0,0,1,legitimate
+18005697596,2024-01-03 01:05:31,562,5,0,+1,11,1,0,0,1,0,0,0,legitimate
+19763426671,2024-05-25 14:51:08,5,22,0,+1,11,0,1,0,14,1,0,5,robocall
+15038917942,2024-08-02 01:40:31,1069,3,0,+1,11,0,0,0,1,0,0,2,premium_rate
+8558939350,2024-05-23 13:58:10,13,22,1,+85,10,0,0,0,13,0,1,6,spam
+17133473113,2024-08-28 09:38:21,328,3,0,+1,11,0,0,0,9,0,0,0,legitimate
+17131317782,2024-09-01 11:37:06,4,22,0,+1,11,0,0,0,11,1,0,11,robocall
+15031488857,2024-12-17 06:12:59,756,3,0,+1,11,0,0,0,6,0,0,1,premium_rate
+19009076397,2024-12-03 04:22:00,4,7,0,+1,11,0,1,0,4,0,0,5,robocall
+18887128421,2024-08-27 16:21:25,290,1,0,+1,11,1,0,0,16,0,0,0,legitimate
+12029505007,2024-08-15 03:32:04,272,2,0,+1,11,0,0,0,3,0,0,1,legitimate
+18888044912,2024-08-20 15:04:23,4,12,0,+1,11,1,0,0,15,0,0,14,robocall
+13123980239,2024-01-17 22:38:31,57,2,0,+1,11,0,0,0,22,0,0,0,legitimate
+14158630712,2024-02-15 10:16:20,148,4,0,+1,11,0,0,0,10,0,0,2,legitimate
+18885623138,2024-12-14 12:48:13,453,5,0,+1,11,1,0,0,12,1,0,2,legitimate
+2342793922689,2024-05-22 18:20:16,4,18,1,+23,13,0,0,0,18,0,1,13,spam
+19768275092,2024-11-19 23:48:43,1618,3,0,+1,11,0,1,0,23,0,0,1,premium_rate
+6286362317,2024-06-22 20:22:13,5,26,1,+62,10,0,0,0,20,1,1,14,spam
+10123456789,2024-12-07 17:50:55,4,9,0,+1,11,0,0,1,17,1,1,16,spoofed
+38088118592063,2024-01-13 08:07:24,7,7,1,+38,14,0,0,0,8,1,1,14,spam
+18009868936,2024-10-30 20:10:01,1532,3,0,+1,11,1,0,0,20,0,0,1,premium_rate
+18775401874,2024-07-29 23:04:18,488,3,0,+1,11,1,0,0,23,0,0,1,legitimate
+19080000000,2024-01-20 10:39:08,5,6,0,+1,11,0,0,1,10,1,1,0,spoofed
+13121234617,2024-09-27 06:45:12,318,2,0,+1,11,0,0,1,6,0,0,2,legitimate
+18883985341,2024-04-20 22:02:57,575,2,0,+1,11,1,0,0,22,1,0,1,legitimate
+19003297254,2024-04-12 05:53:24,326,5,0,+1,11,0,1,0,5,0,0,1,legitimate
+18888244164,2024-11-08 20:54:17,373,3,0,+1,11,1,0,0,20,0,0,1,legitimate
+13328656707,2024-04-22 00:39:52,8,4,0,+1,11,0,0,0,0,0,0,2,voip_fraud
+13056900644,2024-01-23 01:31:22,1,32,0,+1,11,0,0,0,1,0,0,14,robocall
+66645044624,2024-01-13 09:43:49,14,23,1,+66,11,0,0,0,9,1,1,9,spam
+12026920875,2024-05-07 19:01:50,202,2,0,+1,11,0,0,0,19,0,0,1,legitimate
+18001045546,2024-08-09 16:20:39,0,14,0,+1,11,1,0,0,16,0,0,7,robocall
+14151490427,2024-09-23 05:44:47,3,30,0,+1,11,0,0,0,5,0,0,18,robocall
+17268516942,2024-04-12 00:28:16,6,19,0,+1,11,0,0,0,0,0,0,2,voip_fraud
+12024181688,2024-08-13 01:28:03,1,3,0,+1,11,0,0,0,1,0,0,2,voip_fraud
+621965196627,2024-02-17 08:22:30,2,16,1,+62,12,0,0,0,8,1,1,10,spam
+12029689844,2024-03-16 19:28:04,462,5,0,+1,11,0,0,0,19,1,0,0,legitimate
+75293972520,2024-11-22 10:24:22,8,25,1,+75,11,0,0,0,10,0,1,14,spam
+15034335973,2024-09-01 08:41:55,553,2,0,+1,11,0,0,0,8,1,0,0,legitimate
+2340500574580,2024-09-05 13:26:19,10,17,1,+23,13,0,0,0,13,0,1,16,spam
+12009993637,2024-03-29 05:17:00,5,9,0,+1,11,0,0,0,5,0,1,9,spoofed
+15036555122,2024-02-14 01:06:26,212,2,0,+1,11,0,0,0,1,0,0,2,legitimate
+19763350695,2024-09-27 22:19:30,451,3,0,+1,11,0,1,0,22,0,0,1,legitimate
+17027550091,2024-02-24 23:07:47,3,41,0,+1,11,0,0,0,23,1,0,19,robocall
+17622645802,2024-03-15 21:22:38,8,9,0,+1,11,0,0,0,21,0,0,0,voip_fraud
+11234567890,2024-01-07 10:13:50,4,5,0,+1,11,0,0,1,10,1,1,10,spoofed
+10123456789,2024-07-28 15:07:26,1,10,0,+1,11,0,0,1,15,1,1,18,spoofed
+14155460457,2024-07-25 00:21:39,1158,3,0,+1,11,0,0,0,0,0,0,2,premium_rate
+17264290919,2024-10-02 13:04:02,1,2,0,+1,11,0,0,0,13,0,0,2,voip_fraud
+15032573623,2024-04-23 20:21:56,208,5,0,+1,11,0,0,0,20,0,0,1,legitimate
+15035419195,2024-07-29 15:36:51,330,1,0,+1,11,0,0,0,15,0,0,0,legitimate
+12123689602,2024-07-07 01:18:59,183,5,0,+1,11,0,0,0,1,1,0,0,legitimate
+660485915,2024-11-01 00:47:22,15,11,1,+66,9,0,0,0,0,0,1,5,spam
+14159673311,2024-03-13 14:53:41,492,1,0,+1,11,0,0,0,14,0,0,2,legitimate
+19769781289,2024-10-17 07:03:49,535,3,0,+1,11,0,1,0,7,0,0,1,legitimate
+12024702383,2024-09-06 04:11:37,8,14,0,+1,11,0,0,0,4,0,0,3,robocall
+13123483669,2024-08-14 11:38:15,5,25,0,+1,11,0,0,1,11,0,0,14,robocall
+13124499287,2024-07-28 06:58:44,6,26,0,+1,11,0,0,0,6,1,0,18,robocall
+16698205785,2024-02-12 11:56:17,7,20,0,+1,11,0,0,0,11,0,0,2,voip_fraud
+13324412989,2024-09-28 15:03:23,5,11,0,+1,11,0,0,0,15,1,0,1,voip_fraud
+19769024130,2024-09-02 06:06:11,427,5,0,+1,11,0,1,0,6,0,0,2,legitimate
+12021882629,2024-03-20 05:48:39,80,1,0,+1,11,0,0,0,5,0,0,1,legitimate
+14159546989,2024-11-10 17:58:56,530,4,0,+1,11,0,0,0,17,1,0,1,legitimate
+8613413503346,2024-01-07 22:30:19,11,16,1,+86,13,0,0,0,22,1,1,20,spam
+12121837882,2024-01-01 04:26:35,505,4,0,+1,11,0,0,0,4,0,0,1,legitimate
+16178195547,2024-04-27 12:48:22,0,26,0,+1,11,0,0,0,12,1,0,0,robocall
+380169788377,2024-09-03 05:48:03,6,10,1,+38,12,0,0,0,5,0,1,18,spam
+18887240525,2024-03-15 10:07:00,356,1,0,+1,11,1,0,0,10,0,0,2,legitimate
+16286848871,2024-01-16 12:50:59,10,7,0,+1,11,0,0,0,12,0,0,1,voip_fraud
+13464052289,2024-10-01 20:40:26,10,16,0,+1,11,0,0,0,20,0,0,0,voip_fraud
+16282488510,2024-07-29 17:21:47,8,10,0,+1,11,0,0,0,17,0,0,1,voip_fraud
+12025639156,2024-01-08 07:03:41,7,25,0,+1,11,0,0,0,7,0,0,10,robocall
